date,ticket_id,issue_type,resolution_hours,satisfaction_score,churn_risk
2025-08-18,TKT729372,Account Access,1.1,8.4,0.134
2025-08-18,TKT729372,Technical Issue,30.0,5.7,0.324
2025-08-18,TKT729372,Billing Problem,7.9,7.1,0.266
2025-08-18,TKT729372,Billing Problem,22.1,6.0,0.35
2025-08-18,TKT729372,Product Feature,8.3,7.5,0.038
2025-08-18,TKT729372,Billing Problem,11.9,7.7,0.0
2025-08-18,TKT729372,Technical Issue,21.9,7.1,0.0
2025-08-18,TKT729372,Shipping/Delivery,11.5,9.4,0.16
2025-08-18,TKT729372,Product Feature,9.1,7.5,0.037
2025-08-18,TKT729372,Account Access,2.9,6.9,0.297
2025-08-18,TKT729372,Shipping/Delivery,4.6,6.0,0.336
2025-08-18,TKT729372,Product Feature,4.2,7.7,0.082
2025-08-18,TKT729372,Product Feature,12.4,5.3,0.017
2025-08-18,TKT729372,Service Quality,8.8,4.7,0.437
2025-08-18,TKT729372,Service Quality,3.0,9.7,0.249
2025-08-18,TKT729372,Account Access,4.6,7.1,0.208
2025-08-18,TKT729372,Shipping/Delivery,3.4,7.3,0.047
2025-08-18,TKT729372,Billing Problem,8.0,8.7,0.257
2025-08-18,TKT729372,Product Feature,23.2,8.2,0.047
2025-08-18,TKT729372,Shipping/Delivery,3.5,6.9,0.335
2025-08-18,TKT729372,Technical Issue,39.0,5.0,0.134
2025-08-18,TKT729372,Billing Problem,10.3,7.8,0.196
2025-08-18,TKT729372,Billing Problem,16.2,7.5,0.055
2025-08-18,TKT729372,Technical Issue,8.3,8.2,0.099
2025-08-18,TKT729372,Product Feature,7.4,6.9,0.317
2025-08-18,TKT729372,Technical Issue,94.2,3.0,0.433
2025-08-18,TKT730371,Service Quality,1.9,8.5,0.0
2025-08-18,TKT730371,Product Feature,24.1,3.4,0.452
2025-08-18,TKT730371,Account Access,2.8,7.9,0.192
2025-08-18,TKT730371,Account Access,6.3,9.6,0.0
2025-08-18,TKT730371,Account Access,3.6,8.6,0.13
2025-08-18,TKT730371,Product Feature,8.0,4.8,0.573
2025-08-18,TKT730371,Account Access,9.6,8.9,0.177
2025-08-18,TKT730371,Product Feature,13.2,6.2,0.304
2025-08-18,TKT730371,Technical Issue,28.5,6.7,0.16
2025-08-18,TKT730371,Technical Issue,51.1,3.5,0.583
2025-08-18,TKT730371,Account Access,7.5,8.0,0.072
2025-08-18,TKT730371,Technical Issue,26.8,3.3,0.679
2025-08-18,TKT730371,Technical Issue,58.0,5.3,0.355
2025-08-18,TKT730371,Billing Problem,11.4,8.0,0.088
2025-08-18,TKT730371,Account Access,1.3,6.3,0.17
2025-08-18,TKT730371,Shipping/Delivery,5.6,9.9,0.011
2025-08-18,TKT730371,Account Access,0.5,7.5,0.0
2025-08-18,TKT730371,Product Feature,35.7,6.8,0.49
2025-08-18,TKT730371,Technical Issue,9.2,9.1,0.113
2025-08-18,TKT730371,Technical Issue,17.1,6.9,0.127
2025-08-18,TKT731373,Account Access,3.9,5.8,0.4
2025-08-18,TKT731373,Technical Issue,49.0,4.3,0.553
2025-08-18,TKT731373,Billing Problem,8.3,7.7,0.154
2025-08-18,TKT731373,Service Quality,7.9,6.5,0.445
2025-08-18,TKT731373,Product Feature,6.4,7.6,0.0
2025-08-18,TKT731373,Product Feature,17.5,6.9,0.208
2025-08-18,TKT731373,Technical Issue,14.7,8.0,0.0
2025-08-18,TKT731373,Technical Issue,7.2,7.7,0.184
2025-08-18,TKT731373,Billing Problem,2.6,8.2,0.117
2025-08-19,TKT733373,Account Access,2.4,7.2,0.048
2025-08-19,TKT733373,Product Feature,41.3,4.3,0.798
2025-08-19,TKT733373,Shipping/Delivery,5.5,7.6,0.032
2025-08-19,TKT733373,Technical Issue,17.7,8.6,0.046
2025-08-19,TKT733373,Shipping/Delivery,7.3,6.6,0.356
2025-08-19,TKT733373,Technical Issue,33.4,7.5,0.003
2025-08-19,TKT733373,Product Feature,3.9,9.3,0.0
2025-08-19,TKT733373,Account Access,6.3,7.0,0.086
2025-08-19,TKT733373,Billing Problem,16.8,6.5,0.336
2025-08-19,TKT733373,Technical Issue,20.3,7.6,0.068
2025-08-19,TKT733373,Product Feature,14.7,8.9,0.174
2025-08-19,TKT733373,Technical Issue,72.8,1.0,0.92
2025-08-19,TKT733373,Product Feature,18.1,7.1,0.06
2025-08-19,TKT733373,Billing Problem,1.8,9.2,0.048
2025-08-19,TKT733373,Billing Problem,16.7,8.1,0.0
2025-08-19,TKT733373,Shipping/Delivery,5.8,7.0,0.0
2025-08-19,TKT733373,Shipping/Delivery,5.2,8.9,0.046
2025-08-19,TKT733373,Technical Issue,46.1,5.8,0.184
2025-08-19,TKT733373,Billing Problem,7.1,7.1,0.094
2025-08-19,TKT733373,Billing Problem,15.6,8.7,0.0
2025-08-19,TKT733373,Billing Problem,5.9,8.0,0.114
2025-08-19,TKT733373,Technical Issue,22.1,8.6,0.161
2025-08-19,TKT734880,Technical Issue,28.0,4.4,0.471
2025-08-19,TKT734880,Account Access,2.8,10.0,0.016
2025-08-19,TKT734880,Billing Problem,6.9,8.1,0.075
2025-08-19,TKT734880,Technical Issue,26.2,3.4,0.774
2025-08-19,TKT734880,Service Quality,10.3,8.6,0.097
2025-08-19,TKT734880,Shipping/Delivery,15.9,7.5,0.024
2025-08-19,TKT734880,Billing Problem,13.7,7.9,0.068
2025-08-19,TKT734880,Service Quality,5.2,5.2,0.38
2025-08-19,TKT734880,Account Access,3.3,8.6,0.181
2025-08-19,TKT734880,Service Quality,8.6,8.4,0.0
2025-08-19,TKT734880,Technical Issue,12.0,7.7,0.024
2025-08-19,TKT734880,Technical Issue,9.1,8.3,0.092
2025-08-19,TKT734880,Product Feature,16.2,9.1,0.0
2025-08-19,TKT734880,Technical Issue,103.6,1.9,0.82
2025-08-19,TKT734880,Technical Issue,11.2,9.1,0.082
2025-08-19,TKT734880,Account Access,6.0,7.9,0.09
2025-08-19,TKT734880,Billing Problem,7.5,7.1,0.149
2025-08-19,TKT734880,Billing Problem,4.4,6.7,0.223
2025-08-19,TKT734880,Shipping/Delivery,12.3,5.2,0.42
2025-08-19,TKT734880,Product Feature,1.8,6.5,0.295
2025-08-19,TKT734880,Service Quality,11.3,8.3,0.138
2025-08-19,TKT734880,Account Access,5.7,5.4,0.542
2025-08-19,TKT734880,Billing Problem,4.5,6.9,0.084
2025-08-19,TKT734880,Product Feature,9.7,8.1,0.048
2025-08-19,TKT734880,Technical Issue,31.8,3.9,0.665
2025-08-20,TKT735886,Billing Problem,37.0,7.2,0.334
2025-08-20,TKT735886,Billing Problem,5.2,7.3,0.107
2025-08-20,TKT735886,Billing Problem,17.5,6.0,0.293
2025-08-20,TKT735886,Product Feature,6.8,6.8,0.294
2025-08-20,TKT735886,Technical Issue,8.7,8.0,0.0
2025-08-20,TKT735886,Technical Issue,45.5,6.1,0.32
2025-08-20,TKT735886,Account Access,10.0,8.8,0.073
2025-08-20,TKT735886,Billing Problem,30.2,6.5,0.283
2025-08-20,TKT735886,Product Feature,10.6,8.8,0.033
2025-08-20,TKT735886,Account Access,3.2,7.4,0.018
2025-08-20,TKT736887,Billing Problem,1.8,6.9,0.114
2025-08-20,TKT736887,Technical Issue,17.1,7.6,0.045
2025-08-20,TKT736887,Billing Problem,13.5,8.6,0.29
2025-08-20,TKT736887,Technical Issue,32.7,4.7,0.702
2025-08-20,TKT736887,Account Access,2.3,5.0,0.423
2025-08-20,TKT736887,Service Quality,7.9,7.1,0.137
2025-08-20,TKT736887,Technical Issue,23.4,7.1,0.291
2025-08-20,TKT736887,Account Access,4.7,5.1,0.236
2025-08-20,TKT736887,Shipping/Delivery,9.0,7.0,0.224
2025-08-20,TKT736887,Account Access,12.4,6.5,0.335
2025-08-20,TKT736887,Product Feature,14.8,6.5,0.144
2025-08-20,TKT736887,Technical Issue,4.2,8.4,0.161
2025-08-20,TKT736887,Technical Issue,32.5,5.3,0.209
2025-08-20,TKT736887,Billing Problem,13.3,7.2,0.129
2025-08-20,TKT736887,Billing Problem,26.6,4.3,0.498
2025-08-20,TKT736887,Technical Issue,47.3,6.0,0.129
2025-08-20,TKT736887,Billing Problem,10.0,7.6,0.056
2025-08-20,TKT736887,Technical Issue,9.0,4.4,0.584
2025-08-20,TKT736887,Technical Issue,21.0,7.9,0.036
2025-08-20,TKT736887,Product Feature,14.5,6.7,0.333
2025-08-20,TKT736887,Account Access,3.1,7.8,0.006
2025-08-20,TKT736887,Technical Issue,66.8,2.5,0.718
2025-08-20,TKT736887,Technical Issue,19.6,7.0,0.0
2025-08-20,TKT736887,Billing Problem,2.1,7.1,0.0
2025-08-20,TKT736887,Technical Issue,23.4,5.4,0.139
2025-08-20,TKT736887,Technical Issue,44.2,6.2,0.208
2025-08-20,TKT736887,Billing Problem,6.4,6.7,0.286
2025-08-20,TKT736887,Billing Problem,4.9,7.7,0.034
2025-08-20,TKT736887,Account Access,5.0,6.7,0.494
2025-08-20,TKT736887,Billing Problem,13.9,6.5,0.241
2025-08-20,TKT736887,Billing Problem,16.6,8.4,0.155
2025-08-20,TKT736887,Billing Problem,24.4,7.7,0.167
2025-08-20,TKT736887,Account Access,0.9,8.3,0.046
2025-08-20,TKT736887,Technical Issue,5.8,6.8,0.194
2025-08-20,TKT737892,Product Feature,4.5,9.8,0.162
2025-08-20,TKT737892,Product Feature,19.1,8.0,0.126
2025-08-20,TKT738896,Billing Problem,52.3,1.9,0.663
2025-08-20,TKT738896,Shipping/Delivery,9.5,7.8,0.069
2025-08-20,TKT738896,Billing Problem,27.7,3.7,0.474
2025-08-20,TKT738896,Technical Issue,32.6,3.6,0.319
2025-08-20,TKT738896,Shipping/Delivery,6.4,7.0,0.105
2025-08-20,TKT739896,Technical Issue,19.3,6.8,0.055
2025-08-20,TKT739896,Service Quality,4.6,8.7,0.062
2025-08-20,TKT739896,Technical Issue,23.0,5.0,0.886
2025-08-20,TKT739896,Technical Issue,5.1,4.8,0.532
2025-08-20,TKT739896,Technical Issue,6.0,6.6,0.224
2025-08-20,TKT739896,Product Feature,11.3,7.0,0.132
2025-08-20,TKT739896,Technical Issue,25.9,5.9,0.239
2025-08-20,TKT739896,Technical Issue,19.6,8.5,0.055
2025-08-20,TKT739896,Service Quality,24.6,4.7,0.776
2025-08-21,TKT741925,Technical Issue,32.0,2.7,0.721
2025-08-21,TKT741925,Technical Issue,31.4,9.0,0.0
2025-08-21,TKT741925,Technical Issue,11.4,8.3,0.006
2025-08-21,TKT741925,Shipping/Delivery,13.8,7.8,0.0
2025-08-21,TKT741925,Account Access,3.8,6.9,0.0
2025-08-21,TKT741925,Billing Problem,20.4,6.4,0.3
2025-08-21,TKT741925,Billing Problem,2.8,9.4,0.036
2025-08-21,TKT741925,Billing Problem,26.5,3.8,0.554
2025-08-21,TKT741925,Product Feature,11.8,7.1,0.021
2025-08-21,TKT741925,Service Quality,12.2,8.6,0.061
2025-08-21,TKT741925,Technical Issue,10.7,8.0,0.103
2025-08-21,TKT741925,Billing Problem,7.7,7.7,0.047
2025-08-21,TKT741925,Billing Problem,5.3,9.4,0.0
2025-08-21,TKT741925,Billing Problem,13.4,7.2,0.024
2025-08-21,TKT741925,Technical Issue,29.3,5.9,0.011
2025-08-21,TKT741925,Product Feature,4.5,8.5,0.121
2025-08-21,TKT741925,Shipping/Delivery,10.0,7.2,0.083
2025-08-21,TKT741925,Billing Problem,17.8,6.9,0.383
2025-08-21,TKT741925,Shipping/Delivery,0.5,7.9,0.125
2025-08-21,TKT741925,Technical Issue,2.3,8.4,0.183
2025-08-21,TKT741925,Billing Problem,19.5,8.0,0.082
2025-08-21,TKT742923,Service Quality,26.3,8.2,0.0
2025-08-21,TKT742923,Shipping/Delivery,10.0,5.8,0.279
2025-08-21,TKT742923,Product Feature,4.9,8.7,0.113
2025-08-21,TKT742923,Technical Issue,6.9,5.3,0.47
2025-08-21,TKT742923,Technical Issue,118.9,5.1,0.015
2025-08-21,TKT742923,Technical Issue,11.3,9.5,0.0
2025-08-21,TKT742923,Account Access,4.9,6.4,0.461
2025-08-21,TKT742923,Shipping/Delivery,26.7,4.9,0.651
2025-08-21,TKT742923,Billing Problem,12.0,6.7,0.334
2025-08-21,TKT742923,Product Feature,21.1,5.8,0.329
2025-08-21,TKT742923,Account Access,2.3,6.7,0.378
2025-08-21,TKT742923,Technical Issue,24.0,4.2,0.539
2025-08-21,TKT742923,Shipping/Delivery,11.8,7.2,0.0
2025-08-21,TKT742923,Billing Problem,16.0,7.9,0.041
2025-08-21,TKT742923,Billing Problem,18.4,8.9,0.006
2025-08-21,TKT742923,Account Access,1.2,7.1,0.103
2025-08-21,TKT742923,Technical Issue,24.9,5.8,0.275
2025-08-21,TKT742923,Account Access,0.5,6.9,0.297
2025-08-21,TKT742923,Billing Problem,21.2,7.5,0.122
2025-08-21,TKT742923,Product Feature,13.0,8.1,0.0
2025-08-21,TKT742923,Shipping/Delivery,15.4,9.2,0.0
2025-08-21,TKT742923,Technical Issue,48.2,2.0,0.944
2025-08-21,TKT742923,Product Feature,22.8,5.6,0.156
2025-08-22,TKT743923,Shipping/Delivery,9.9,7.5,0.039
2025-08-22,TKT743923,Service Quality,9.6,6.7,0.21
2025-08-22,TKT743923,Billing Problem,6.8,7.4,0.008
2025-08-22,TKT743923,Service Quality,4.5,7.7,0.138
2025-08-22,TKT743923,Shipping/Delivery,33.7,5.5,0.228
2025-08-22,TKT743923,Shipping/Delivery,15.7,7.4,0.08
2025-08-22,TKT743923,Billing Problem,12.3,6.5,0.182
2025-08-22,TKT743923,Account Access,5.8,7.4,0.148
2025-08-22,TKT743923,Technical Issue,5.1,4.1,0.574
2025-08-22,TKT743923,Shipping/Delivery,6.9,7.3,0.018
2025-08-22,TKT743923,Account Access,6.3,7.0,0.354
2025-08-22,TKT743923,Account Access,2.8,8.5,0.015
2025-08-22,TKT743923,Technical Issue,25.2,5.2,0.051
2025-08-22,TKT743923,Technical Issue,15.4,9.6,0.0
2025-08-22,TKT743923,Billing Problem,20.5,6.9,0.126
2025-08-22,TKT744924,Technical Issue,28.8,8.6,0.14
2025-08-22,TKT744924,Shipping/Delivery,16.1,7.8,0.112
2025-08-22,TKT744924,Billing Problem,15.5,8.3,0.086
2025-08-22,TKT744924,Product Feature,6.5,7.4,0.011
2025-08-22,TKT744924,Technical Issue,8.2,6.6,0.444
2025-08-22,TKT744924,Technical Issue,8.3,8.5,0.041
2025-08-22,TKT744924,Technical Issue,11.2,5.4,0.167
2025-08-22,TKT744924,Billing Problem,10.0,9.3,0.086
2025-08-22,TKT744924,Billing Problem,17.0,8.8,0.168
2025-08-22,TKT744924,Billing Problem,17.7,9.6,0.072
2025-08-22,TKT744924,Account Access,2.4,7.8,0.094
2025-08-22,TKT744924,Product Feature,9.4,5.7,0.305
2025-08-22,TKT744924,Technical Issue,24.1,7.7,0.098
2025-08-22,TKT744924,Shipping/Delivery,7.9,8.6,0.0
2025-08-22,TKT744924,Product Feature,4.2,6.2,0.29
2025-08-22,TKT744924,Technical Issue,16.5,6.4,0.127
2025-08-22,TKT746118,Service Quality,14.3,5.6,0.293
2025-08-22,TKT746118,Account Access,1.2,7.8,0.091
2025-08-22,TKT746118,Service Quality,1.4,8.8,0.016
2025-08-22,TKT746118,Shipping/Delivery,6.8,8.6,0.0
2025-08-22,TKT746118,Technical Issue,23.3,5.9,0.496
2025-08-22,TKT746118,Technical Issue,11.1,7.8,0.102
2025-08-22,TKT746118,Technical Issue,6.9,6.8,0.308
2025-08-22,TKT746118,Account Access,9.2,7.7,0.0
2025-08-22,TKT746118,Service Quality,29.2,4.6,0.511
2025-08-22,TKT746118,Billing Problem,33.2,4.1,0.78
2025-08-22,TKT746118,Billing Problem,3.1,8.9,0.141
2025-08-22,TKT746118,Billing Problem,18.6,6.5,0.36
2025-08-22,TKT746118,Billing Problem,4.4,9.5,0.063
2025-08-22,TKT746118,Technical Issue,4.5,7.5,0.089
2025-08-22,TKT746118,Product Feature,15.1,5.7,0.146
2025-08-22,TKT746118,Technical Issue,17.1,6.4,0.203
2025-08-22,TKT747125,Account Access,1.8,7.5,0.0
2025-08-22,TKT747125,Technical Issue,31.6,3.9,0.607
2025-08-22,TKT747125,Account Access,5.2,9.3,0.183
2025-08-22,TKT747125,Shipping/Delivery,12.9,8.1,0.091
2025-08-22,TKT747125,Account Access,4.2,8.3,0.059
2025-08-22,TKT747125,Technical Issue,43.7,6.7,0.215
2025-08-22,TKT747125,Technical Issue,4.9,9.0,0.031
2025-08-22,TKT747125,Technical Issue,99.8,4.0,0.672
2025-08-22,TKT747125,Account Access,4.9,6.5,0.21
2025-08-22,TKT747125,Technical Issue,2.0,8.2,0.116
2025-08-22,TKT747125,Account Access,6.8,6.3,0.018
2025-08-23,TKT748155,Technical Issue,6.2,6.2,0.173
2025-08-23,TKT748155,Product Feature,22.3,7.0,0.264
2025-08-23,TKT748155,Technical Issue,5.4,6.5,0.04
2025-08-23,TKT748155,Billing Problem,11.6,7.7,0.068
2025-08-23,TKT748155,Account Access,1.9,8.3,0.0
2025-08-23,TKT748155,Billing Problem,6.9,5.2,0.003
2025-08-23,TKT748155,Billing Problem,23.6,8.3,0.03
2025-08-23,TKT748155,Billing Problem,9.0,8.7,0.144
2025-08-23,TKT748155,Service Quality,2.8,5.5,0.328
2025-08-23,TKT748155,Account Access,6.8,9.4,0.062
2025-08-23,TKT748155,Technical Issue,50.4,3.0,0.615
2025-08-23,TKT748155,Account Access,4.9,9.1,0.116
2025-08-23,TKT748155,Billing Problem,14.8,8.5,0.182
2025-08-23,TKT748155,Technical Issue,66.9,2.4,1.0
2025-08-23,TKT748155,Account Access,2.7,8.5,0.055
2025-08-23,TKT749155,Billing Problem,7.4,7.4,0.098
2025-08-23,TKT749155,Technical Issue,2.0,6.8,0.282
2025-08-23,TKT749155,Account Access,5.3,7.0,0.005
2025-08-23,TKT749155,Shipping/Delivery,8.7,10.0,0.12
2025-08-23,TKT749155,Service Quality,19.1,7.0,0.223
2025-08-23,TKT749155,Billing Problem,9.8,6.0,0.382
2025-08-23,TKT749155,Billing Problem,3.9,7.3,0.021
2025-08-23,TKT749155,Product Feature,14.7,7.5,0.022
2025-08-23,TKT749155,Technical Issue,15.1,6.0,0.243
2025-08-23,TKT749155,Billing Problem,11.4,8.9,0.073
2025-08-23,TKT749155,Account Access,1.9,6.9,0.26
2025-08-23,TKT749155,Technical Issue,40.0,5.2,0.575
2025-08-23,TKT749155,Technical Issue,22.1,5.7,0.14
2025-08-23,TKT749155,Billing Problem,9.6,6.9,0.496
2025-08-23,TKT749155,Billing Problem,7.3,10.0,0.0
2025-08-23,TKT749155,Technical Issue,46.8,5.2,0.022
2025-08-23,TKT749155,Account Access,6.1,7.9,0.18
2025-08-23,TKT749155,Technical Issue,29.6,4.8,0.586
2025-08-23,TKT749155,Account Access,9.1,7.7,0.086
2025-08-23,TKT749155,Billing Problem,30.7,3.8,0.47
2025-08-23,TKT749155,Technical Issue,13.8,9.2,0.0
2025-08-23,TKT749155,Account Access,4.6,7.6,0.107
2025-08-23,TKT749155,Technical Issue,11.0,10.0,0.125
2025-08-23,TKT749155,Product Feature,4.9,6.2,0.366
2025-08-23,TKT749155,Service Quality,5.5,6.7,0.168
2025-08-23,TKT749155,Account Access,11.9,6.3,0.267
2025-08-23,TKT749155,Billing Problem,25.2,2.4,0.83
2025-08-23,TKT749155,Service Quality,16.4,7.3,0.064
2025-08-23,TKT749155,Service Quality,3.1,5.7,0.241
2025-08-23,TKT749155,Billing Problem,14.2,7.5,0.283
2025-08-23,TKT749155,Billing Problem,21.9,10.0,0.142
2025-08-23,TKT749155,Technical Issue,14.5,7.9,0.045
2025-08-23,TKT750156,Product Feature,11.3,6.8,0.298
2025-08-23,TKT750156,Account Access,1.1,7.7,0.079
2025-08-23,TKT750156,Account Access,11.4,8.2,0.102
2025-08-23,TKT750156,Account Access,2.1,6.7,0.207
2025-08-23,TKT750156,Technical Issue,2.0,8.5,0.0
2025-08-23,TKT750156,Billing Problem,9.6,4.1,0.806
2025-08-23,TKT750156,Billing Problem,18.3,7.7,0.107
2025-08-23,TKT750156,Account Access,1.1,6.5,0.411
2025-08-23,TKT750156,Shipping/Delivery,10.1,5.6,0.287
2025-08-23,TKT750156,Billing Problem,23.5,9.5,0.204
2025-08-23,TKT750156,Shipping/Delivery,7.0,10.0,0.007
2025-08-23,TKT750156,Billing Problem,25.7,5.7,0.196
2025-08-23,TKT750156,Service Quality,7.6,6.8,0.168
2025-08-23,TKT750156,Billing Problem,41.0,3.7,0.441
2025-08-23,TKT750156,Technical Issue,74.0,5.2,0.218
2025-08-23,TKT750156,Service Quality,17.1,7.2,0.134
2025-08-24,TKT751155,Technical Issue,4.8,7.2,0.206
2025-08-24,TKT751155,Billing Problem,8.1,6.3,0.285
2025-08-24,TKT751155,Billing Problem,14.5,7.6,0.127
2025-08-24,TKT751155,Account Access,3.7,9.6,0.056
2025-08-24,TKT751155,Technical Issue,31.8,7.1,0.0
2025-08-24,TKT751155,Billing Problem,6.4,7.4,0.177
2025-08-24,TKT751155,Technical Issue,34.0,5.6,0.208
2025-08-24,TKT751155,Product Feature,4.3,7.8,0.079
2025-08-24,TKT751155,Technical Issue,17.7,7.7,0.136
2025-08-24,TKT751155,Billing Problem,9.7,10.0,0.067
2025-08-24,TKT751155,Billing Problem,7.1,8.0,0.117
2025-08-24,TKT751155,Technical Issue,10.3,8.0,0.062
2025-08-24,TKT751155,Billing Problem,29.9,5.5,0.152
2025-08-24,TKT751155,Product Feature,24.2,5.9,0.153
2025-08-24,TKT751155,Shipping/Delivery,46.8,3.0,0.93
2025-08-24,TKT751155,Technical Issue,7.5,4.9,0.359
2025-08-24,TKT751155,Billing Problem,9.6,7.1,0.0
2025-08-24,TKT751155,Service Quality,7.4,6.1,0.493
2025-08-24,TKT751155,Service Quality,25.9,3.9,0.649
2025-08-24,TKT751155,Billing Problem,45.5,6.4,0.278
2025-08-24,TKT751155,Technical Issue,21.8,6.5,0.375
2025-08-24,TKT752124,Billing Problem,23.6,7.9,0.0
2025-08-24,TKT752124,Billing Problem,13.0,6.8,0.083
2025-08-24,TKT752124,Billing Problem,9.9,9.7,0.097
2025-08-24,TKT752124,Service Quality,28.4,2.7,0.88
2025-08-24,TKT752124,Technical Issue,13.4,5.8,0.307
2025-08-24,TKT752124,Product Feature,13.7,7.7,0.03
2025-08-24,TKT752124,Product Feature,7.4,6.9,0.211
2025-08-24,TKT752124,Account Access,2.5,7.5,0.081
2025-08-24,TKT752124,Billing Problem,33.8,6.3,0.279
2025-08-24,TKT752124,Account Access,5.8,8.9,0.191
2025-08-24,TKT752124,Technical Issue,48.6,3.6,0.565
2025-08-24,TKT752124,Technical Issue,7.5,5.7,0.388
2025-08-24,TKT753132,Billing Problem,18.9,9.4,0.175
2025-08-24,TKT753132,Billing Problem,5.3,8.5,0.265
2025-08-24,TKT753132,Product Feature,1.5,7.4,0.0
2025-08-24,TKT753132,Billing Problem,38.2,5.8,0.557
2025-08-24,TKT753132,Billing Problem,25.2,3.2,0.576
2025-08-24,TKT753132,Technical Issue,55.1,1.9,0.995
2025-08-24,TKT754125,Technical Issue,17.0,8.4,0.158
2025-08-24,TKT754125,Technical Issue,18.5,5.2,0.325
2025-08-25,TKT755127,Technical Issue,42.4,4.8,0.686
2025-08-25,TKT755127,Technical Issue,27.9,5.9,0.362
2025-08-25,TKT755127,Billing Problem,13.3,7.6,0.155
2025-08-25,TKT755127,Account Access,7.6,6.7,0.152
2025-08-25,TKT755127,Account Access,3.3,7.3,0.06
2025-08-25,TKT755127,Billing Problem,11.3,10.0,0.054
2025-08-25,TKT755633,Billing Problem,21.9,9.8,0.0
2025-08-25,TKT755633,Technical Issue,6.4,9.2,0.145
2025-08-25,TKT755633,Billing Problem,7.1,9.0,0.077
2025-08-25,TKT755633,Account Access,4.5,6.2,0.27
2025-08-25,TKT755633,Technical Issue,10.9,7.4,0.253
2025-08-25,TKT755633,Product Feature,7.1,5.4,0.248
2025-08-25,TKT755633,Billing Problem,5.6,7.1,0.104
2025-08-25,TKT755633,Account Access,2.3,8.9,0.091
2025-08-25,TKT755633,Service Quality,5.2,6.8,0.346
2025-08-25,TKT755633,Technical Issue,5.4,5.6,0.034
2025-08-25,TKT755633,Shipping/Delivery,6.5,6.2,0.343
2025-08-25,TKT755633,Technical Issue,121.4,1.9,0.818
2025-08-25,TKT755633,Billing Problem,6.1,7.4,0.07
2025-08-25,TKT755633,Account Access,7.8,7.4,0.129
2025-08-25,TKT755633,Billing Problem,8.2,5.5,0.0
2025-08-25,TKT755633,Account Access,13.8,5.3,0.343
2025-08-25,TKT755633,Product Feature,4.8,7.5,0.096
2025-08-25,TKT755633,Account Access,0.6,8.8,0.198
2025-08-25,TKT755633,Account Access,4.7,7.1,0.252
2025-08-25,TKT755633,Service Quality,6.9,6.1,0.0
2025-08-25,TKT755633,Service Quality,6.8,8.9,0.035
2025-08-25,TKT755633,Technical Issue,40.6,4.7,0.386
2025-08-25,TKT755633,Billing Problem,5.4,8.5,0.129
2025-08-25,TKT755633,Technical Issue,5.5,8.0,0.179
2025-08-25,TKT755633,Service Quality,7.8,7.9,0.0
2025-08-25,TKT755633,Billing Problem,28.8,4.1,0.504
2025-08-25,TKT755633,Technical Issue,35.4,5.5,0.16
2025-08-25,TKT755633,Account Access,4.4,7.4,0.111
2025-08-25,TKT755633,Account Access,1.6,7.9,0.0
2025-08-25,TKT756640,Billing Problem,17.3,9.0,0.115
2025-08-25,TKT756640,Shipping/Delivery,27.4,7.4,0.241
2025-08-25,TKT756640,Product Feature,19.3,8.6,0.035
2025-08-25,TKT756640,Shipping/Delivery,13.6,7.1,0.062
2025-08-25,TKT756640,Account Access,12.6,6.2,0.342
2025-08-25,TKT756640,Technical Issue,50.8,4.2,0.724
2025-08-25,TKT756640,Account Access,2.8,8.5,0.071
2025-08-25,TKT756640,Billing Problem,10.0,7.1,0.086
2025-08-25,TKT756640,Shipping/Delivery,5.3,6.9,0.079
2025-08-25,TKT756640,Technical Issue,33.6,4.4,0.494
2025-08-25,TKT756640,Product Feature,25.4,4.2,0.289
2025-08-25,TKT756640,Billing Problem,20.1,7.9,0.209
2025-08-25,TKT756640,Billing Problem,8.1,8.1,0.115
2025-08-25,TKT756640,Product Feature,6.1,6.1,0.401
2025-08-25,TKT756640,Service Quality,20.7,5.8,0.215
2025-08-25,TKT756640,Account Access,4.5,7.1,0.17
2025-08-25,TKT756640,Billing Problem,6.2,8.2,0.011
2025-08-25,TKT756640,Technical Issue,27.1,5.2,0.312
2025-08-25,TKT756640,Billing Problem,19.9,8.9,0.0
